order_item_id,order_id,product_id,quantity,unit_price,discount_pct
7791,2599,78,3,40.48,0.0
7792,2599,76,3,342.92,0.1
7793,2600,143,2,165.53,0.0
7794,2600,46,2,51.46,0.2
7795,2600,28,2,76.83,0.1
7796,2600,33,2,158.56,0.0
7797,2600,85,1,89.05,0.0
7798,2601,140,3,55.71,0.05
7799,2602,110,2,52.21,0.0
7800,2602,57,2,115.52,0.0
7801,2602,140,2,55.71,0.0
7802,2602,126,2,106.68,0.05
7803,2602,69,3,12.9,0.1
7804,2603,95,2,67.16,0.1
7805,2603,118,2,18.49,0.0
7806,2603,35,1,31.9,0.15
7807,2603,115,1,76.97,0.15
7808,2604,55,2,9.44,0.1
7809,2604,97,2,798.21,0.0
7810,2605,65,3,32.68,0.1
7811,2605,52,1,34.96,0.0
7812,2605,150,3,155.03,0.0
7813,2605,121,1,157.7,0.0
7814,2605,32,2,12.41,0.0
7815,2606,123,2,11.37,0.0
7816,2606,30,3,540.64,0.15
7817,2607,73,3,32.19,0.15
7818,2607,112,2,153.0,0.0
7819,2607,93,3,91.46,0.0
7820,2607,25,3,33.5,0.05
7821,2608,129,2,49.25,0.05
7822,2608,126,2,106.68,0.0
7823,2608,92,2,117.83,0.15
7824,2609,18,1,71.75,0.05
7825,2609,14,3,43.46,0.1
7826,2609,97,1,798.21,0.0
7827,2609,46,3,51.46,0.2
7828,2610,133,2,42.43,0.0
7829,2610,102,3,27.83,0.2
7830,2610,101,3,27.56,0.0
7831,2610,134,1,46.68,0.0
7832,2611,16,2,50.49,0.15
7833,2611,59,2,297.33,0.0
7834,2611,13,2,184.93,0.1
7835,2612,58,1,176.42,0.0
7836,2613,80,1,111.95,0.2
7837,2614,56,2,69.09,0.05
7838,2615,20,2,87.41,0.1
7839,2615,53,1,94.73,0.0
7840,2616,124,2,93.35,0.05
7841,2616,101,3,27.56,0.1
7842,2616,42,3,126.21,0.15
7843,2616,20,3,87.41,0.0
7844,2616,123,3,11.37,0.05
7845,2617,35,1,31.9,0.0
7846,2617,127,2,855.96,0.15
7847,2617,69,2,12.9,0.1
7848,2617,139,1,33.84,0.05
7849,2618,21,1,169.06,0.0
7850,2618,58,1,176.42,0.05
7851,2619,108,1,16.48,0.0
7852,2619,82,2,110.53,0.0
7853,2619,24,1,32.27,0.2
7854,2619,102,2,27.83,0.15
7855,2619,101,3,27.56,0.15
7856,2620,55,3,9.44,0.0
7857,2620,114,2,514.45,0.0
7858,2621,147,3,192.43,0.05
7859,2621,50,1,38.82,0.05
7860,2621,23,2,85.49,0.05
7861,2621,127,1,855.96,0.0
7862,2621,98,3,26.09,0.0
7863,2622,79,2,30.31,0.0
7864,2622,87,2,6.32,0.15
7865,2622,47,1,22.93,0.05
7866,2623,108,2,16.48,0.0
7867,2624,23,3,85.49,0.05
7868,2624,139,2,33.84,0.05
7869,2624,107,3,67.27,0.0
7870,2625,54,3,525.86,0.0
7871,2626,121,3,157.7,0.1
7872,2626,7,3,80.91,0.0
7873,2626,53,2,94.73,0.0
7874,2626,94,3,183.38,0.05
7875,2626,96,2,141.9,0.15
7876,2627,53,1,94.73,0.0
7877,2627,5,1,35.72,0.0
7878,2627,130,2,19.64,0.0
7879,2628,101,3,27.56,0.1
7880,2628,79,3,30.31,0.0
7881,2628,62,2,57.48,0.0
7882,2628,96,3,141.9,0.05
7883,2629,46,2,51.46,0.0
7884,2629,38,1,274.98,0.2
7885,2629,65,1,32.68,0.1
7886,2629,126,3,106.68,0.0
7887,2630,110,3,52.21,0.05
7888,2630,70,2,223.26,0.05
7889,2630,29,3,431.7,0.0
7890,2630,118,3,18.49,0.0
7891,2630,62,3,57.48,0.1
7892,2631,115,3,76.97,0.05
7893,2631,110,2,52.21,0.0
7894,2631,142,3,9.67,0.0
7895,2631,132,3,21.74,0.0
7896,2631,54,2,525.86,0.0
7897,2632,61,1,25.43,0.05
7898,2632,123,2,11.37,0.0
7899,2632,140,3,55.71,0.05
7900,2632,126,1,106.68,0.0
7901,2633,90,3,33.65,0.0
7902,2633,15,1,8.82,0.2
7903,2634,23,2,85.49,0.05
7904,2634,15,2,8.82,0.1
7905,2634,116,3,89.74,0.1
7906,2634,104,2,51.42,0.05
7907,2634,113,1,94.7,0.05
7908,2635,68,3,263.91,0.0
7909,2635,111,1,58.22,0.0
7910,2635,129,3,49.25,0.0
7911,2635,147,1,192.43,0.05
7912,2636,61,1,25.43,0.0
7913,2637,100,1,35.04,0.0
7914,2637,90,2,33.65,0.1
7915,2638,55,1,9.44,0.0
7916,2639,68,2,263.91,0.1
7917,2639,120,3,55.9,0.0
7918,2640,9,1,42.25,0.0
7919,2640,3,3,59.6,0.05
7920,2640,120,1,55.9,0.0
7921,2641,112,3,153.0,0.1
7922,2641,146,2,24.82,0.05
7923,2641,42,2,126.21,0.0
7924,2641,69,2,12.9,0.05
7925,2642,125,1,90.59,0.1
7926,2642,96,2,141.9,0.0
7927,2642,70,2,223.26,0.1
7928,2643,97,1,798.21,0.0
7929,2643,22,1,145.59,0.0
7930,2643,83,2,35.72,0.0
7931,2644,121,3,157.7,0.0
7932,2644,112,2,153.0,0.0
7933,2644,145,2,549.54,0.0
7934,2644,63,3,28.11,0.0
7935,2644,138,3,291.15,0.05
7936,2645,40,1,26.23,0.0
7937,2646,90,2,33.65,0.0
7938,2647,150,1,155.03,0.1
7939,2647,41,2,226.27,0.0
7940,2648,138,1,291.15,0.0
7941,2648,80,3,111.95,0.0
7942,2648,72,3,85.5,0.0
7943,2649,82,2,110.53,0.0
7944,2650,95,2,67.16,0.15
7945,2650,17,3,25.7,0.1
7946,2650,4,1,19.32,0.0
7947,2650,111,2,58.22,0.0
7948,2650,54,3,525.86,0.1
7949,2651,93,1,91.46,0.0
7950,2652,14,3,43.46,0.2
7951,2652,68,3,263.91,0.0
7952,2652,140,2,55.71,0.05
7953,2652,91,3,285.06,0.0
7954,2653,110,3,52.21,0.1
7955,2653,91,2,285.06,0.05
7956,2653,79,1,30.31,0.05
7957,2653,118,2,18.49,0.0
7958,2653,18,2,71.75,0.0
7959,2654,40,2,26.23,0.0
7960,2654,58,1,176.42,0.0
7961,2654,8,2,75.61,0.0
7962,2654,13,2,184.93,0.15
7963,2655,14,3,43.46,0.0
7964,2655,107,2,67.27,0.0
7965,2655,102,1,27.83,0.1
7966,2656,96,2,141.9,0.0
7967,2656,118,3,18.49,0.0
7968,2656,110,2,52.21,0.0
7969,2657,125,2,90.59,0.0
7970,2657,69,3,12.9,0.1
7971,2657,58,1,176.42,0.05
7972,2658,5,2,35.72,0.0
7973,2658,32,2,12.41,0.0
7974,2658,7,2,80.91,0.0
7975,2658,36,3,19.2,0.05
7976,2659,34,2,209.25,0.05
7977,2660,116,1,89.74,0.15
7978,2660,50,1,38.82,0.0
7979,2660,142,3,9.67,0.0
7980,2660,28,2,76.83,0.0
7981,2661,80,1,111.95,0.1
7982,2661,99,3,118.9,0.15
7983,2662,101,3,27.56,0.0
7984,2662,106,1,14.9,0.05
7985,2662,137,3,61.1,0.0
7986,2662,9,2,42.25,0.15
7987,2662,86,3,121.67,0.1
7988,2663,81,2,21.04,0.0
7989,2664,139,2,33.84,0.0
7990,2664,28,3,76.83,0.1
7991,2664,144,3,22.21,0.15
7992,2664,13,1,184.93,0.1
7993,2665,70,1,223.26,0.15
7994,2665,110,3,52.21,0.0
7995,2665,105,2,49.1,0.0
7996,2666,107,2,67.27,0.0
7997,2666,37,3,56.32,0.0
7998,2666,102,2,27.83,0.05
7999,2667,128,2,38.02,0.0
8000,2667,109,3,56.81,0.15
8001,2668,73,3,32.19,0.0
8002,2668,34,2,209.25,0.0
8003,2668,60,2,30.79,0.0
8004,2669,28,2,76.83,0.15
8005,2669,135,3,167.91,0.0
8006,2669,101,2,27.56,0.0
8007,2669,25,2,33.5,0.0
8008,2669,80,1,111.95,0.05
8009,2670,22,3,145.59,0.2
8010,2670,52,2,34.96,0.0
8011,2670,20,1,87.41,0.15
8012,2671,124,2,93.35,0.0
8013,2672,89,3,23.01,0.0
8014,2672,134,3,46.68,0.2
8015,2673,56,3,69.09,0.05
8016,2674,116,1,89.74,0.05
8017,2675,105,2,49.1,0.0
8018,2675,88,1,48.19,0.0
8019,2675,113,3,94.7,0.15
8020,2676,32,1,12.41,0.0
8021,2676,23,2,85.49,0.0
8022,2676,130,1,19.64,0.0
8023,2677,111,1,58.22,0.0
8024,2677,61,2,25.43,0.1
8025,2677,80,1,111.95,0.05
8026,2677,141,1,65.92,0.15
8027,2677,65,3,32.68,0.05
8028,2678,55,3,9.44,0.2
8029,2678,63,1,28.11,0.0
8030,2678,127,2,855.96,0.0
8031,2679,77,1,776.65,0.0
8032,2679,20,2,87.41,0.15
8033,2679,90,3,33.65,0.0
8034,2679,122,3,107.37,0.05
8035,2680,4,3,19.32,0.0
8036,2681,89,3,23.01,0.0
8037,2681,27,2,246.61,0.0
8038,2681,80,3,111.95,0.05
8039,2682,99,1,118.9,0.2
8040,2682,141,2,65.92,0.0
8041,2683,139,2,33.84,0.05
8042,2683,80,1,111.95,0.05
8043,2683,136,1,38.13,0.1
8044,2683,36,3,19.2,0.0
8045,2684,71,1,44.86,0.0
8046,2684,65,1,32.68,0.0
8047,2684,88,1,48.19,0.0
8048,2684,1,3,12.56,0.05
8049,2685,36,1,19.2,0.0
8050,2685,117,2,71.39,0.0
8051,2686,85,3,89.05,0.0
8052,2687,53,1,94.73,0.2
8053,2687,14,3,43.46,0.0
8054,2687,89,1,23.01,0.1
8055,2688,112,3,153.0,0.0
8056,2688,76,1,342.92,0.05
8057,2688,38,3,274.98,0.0
8058,2688,108,3,16.48,0.0
8059,2688,16,2,50.49,0.0
8060,2689,100,2,35.04,0.0
8061,2690,94,3,183.38,0.2
8062,2690,108,1,16.48,0.05
8063,2690,80,2,111.95,0.15
8064,2690,13,1,184.93,0.0
8065,2691,43,3,116.4,0.0
8066,2691,49,2,145.99,0.1
8067,2692,125,3,90.59,0.0
8068,2692,83,2,35.72,0.0
8069,2692,46,2,51.46,0.0
8070,2693,86,2,121.67,0.0
8071,2693,112,2,153.0,0.0
8072,2693,52,2,34.96,0.0
8073,2693,138,1,291.15,0.05
8074,2693,49,1,145.99,0.0
8075,2694,92,1,117.83,0.0
8076,2694,54,3,525.86,0.0
8077,2694,68,2,263.91,0.0
8078,2694,46,2,51.46,0.1
8079,2695,60,3,30.79,0.0
8080,2695,109,1,56.81,0.0
8081,2695,134,2,46.68,0.0
8082,2695,52,3,34.96,0.1
8083,2695,144,2,22.21,0.05
8084,2696,74,2,42.69,0.15
8085,2696,98,1,26.09,0.15
8086,2697,39,2,40.89,0.1
8087,2697,66,2,80.36,0.15
8088,2697,121,1,157.7,0.0
8089,2697,27,3,246.61,0.15
8090,2697,92,1,117.83,0.1
8091,2698,36,1,19.2,0.0
8092,2699,132,3,21.74,0.0
8093,2699,58,2,176.42,0.0
8094,2699,35,1,31.9,0.15
8095,2699,49,2,145.99,0.1
8096,2699,40,3,26.23,0.0
8097,2700,76,2,342.92,0.0
8098,2701,69,2,12.9,0.0
8099,2702,141,3,65.92,0.0
8100,2702,129,2,49.25,0.1
8101,2702,9,1,42.25,0.0
8102,2702,21,2,169.06,0.0
8103,2703,49,2,145.99,0.05
8104,2703,87,1,6.32,0.0
8105,2703,91,3,285.06,0.0
8106,2703,69,3,12.9,0.0
8107,2704,22,1,145.59,0.0
8108,2704,146,3,24.82,0.0
8109,2704,117,2,71.39,0.0
8110,2704,64,1,103.98,0.0
8111,2705,2,2,29.27,0.0
8112,2705,47,3,22.93,0.0
8113,2705,56,1,69.09,0.05
8114,2705,85,3,89.05,0.0
8115,2706,96,2,141.9,0.15
8116,2706,4,2,19.32,0.0
8117,2706,124,3,93.35,0.0
8118,2706,144,3,22.21,0.0
8119,2706,112,1,153.0,0.2
8120,2707,118,1,18.49,0.2
8121,2707,70,1,223.26,0.0
8122,2707,100,3,35.04,0.0
8123,2707,31,1,61.23,0.0
8124,2707,45,2,154.13,0.0
8125,2708,102,1,27.83,0.0
8126,2708,56,2,69.09,0.0
8127,2708,116,3,89.74,0.1
8128,2708,54,3,525.86,0.05
8129,2708,86,2,121.67,0.2
8130,2709,139,1,33.84,0.0
8131,2709,69,1,12.9,0.15
8132,2709,55,1,9.44,0.05
8133,2710,65,3,32.68,0.15
8134,2710,119,3,82.35,0.0
8135,2710,53,2,94.73,0.05
8136,2711,127,3,855.96,0.0
8137,2711,17,3,25.7,0.1
8138,2711,12,2,245.2,0.0
8139,2711,53,2,94.73,0.0
8140,2712,141,3,65.92,0.0
8141,2712,99,2,118.9,0.1
8142,2712,116,2,89.74,0.0
8143,2713,86,1,121.67,0.0
8144,2713,43,3,116.4,0.0
8145,2713,26,2,29.55,0.0
8146,2714,28,3,76.83,0.0
8147,2714,142,3,9.67,0.05
8148,2714,12,3,245.2,0.0
8149,2714,70,2,223.26,0.0
8150,2714,13,2,184.93,0.05
8151,2715,90,2,33.65,0.05
8152,2715,4,3,19.32,0.0
8153,2715,21,3,169.06,0.05
8154,2715,62,1,57.48,0.1
8155,2715,69,2,12.9,0.0
8156,2716,82,3,110.53,0.0
8157,2716,69,3,12.9,0.05
8158,2717,102,1,27.83,0.0
8159,2717,4,1,19.32,0.0
8160,2717,75,3,28.62,0.05
8161,2717,33,1,158.56,0.0
8162,2717,65,1,32.68,0.15
8163,2718,87,1,6.32,0.0
8164,2718,48,1,46.04,0.0
8165,2718,116,3,89.74,0.0
8166,2718,111,1,58.22,0.0
8167,2718,129,2,49.25,0.0
8168,2719,42,1,126.21,0.05
8169,2720,112,3,153.0,0.0
8170,2720,64,2,103.98,0.0
8171,2720,92,1,117.83,0.0
8172,2720,26,2,29.55,0.0
8173,2720,82,3,110.53,0.1
8174,2721,122,2,107.37,0.15
8175,2721,1,1,12.56,0.0
8176,2721,137,2,61.1,0.15
8177,2721,100,3,35.04,0.0
8178,2721,14,2,43.46,0.0
8179,2722,59,1,297.33,0.0
8180,2722,62,1,57.48,0.0
8181,2722,7,2,80.91,0.0
8182,2723,49,1,145.99,0.0
8183,2724,129,3,49.25,0.0
8184,2724,59,1,297.33,0.0
8185,2724,75,2,28.62,0.0
8186,2724,139,2,33.84,0.0
8187,2725,53,3,94.73,0.2
8188,2726,51,2,173.82,0.0
8189,2726,98,2,26.09,0.0
8190,2726,111,3,58.22,0.0
8191,2727,44,3,53.72,0.0
8192,2727,48,1,46.04,0.15
8193,2727,132,3,21.74,0.0
8194,2728,1,2,12.56,0.0
8195,2728,100,1,35.04,0.0
8196,2728,76,3,342.92,0.15
8197,2728,2,3,29.27,0.05
8198,2729,53,1,94.73,0.0
8199,2729,3,1,59.6,0.0
8200,2729,116,1,89.74,0.2
8201,2729,86,3,121.67,0.0
8202,2729,4,1,19.32,0.0
8203,2730,98,1,26.09,0.1
8204,2730,102,2,27.83,0.15
8205,2731,104,3,51.42,0.0
8206,2731,67,2,215.02,0.0
8207,2732,23,3,85.49,0.0
8208,2733,35,3,31.9,0.15
8209,2733,25,3,33.5,0.1
8210,2733,116,1,89.74,0.05
8211,2733,1,2,12.56,0.0
8212,2733,44,3,53.72,0.0
8213,2734,91,3,285.06,0.0
8214,2734,109,1,56.81,0.0
8215,2734,32,3,12.41,0.15
8216,2734,107,3,67.27,0.0
8217,2735,129,3,49.25,0.0
8218,2735,118,2,18.49,0.0
8219,2736,98,1,26.09,0.05
8220,2736,18,2,71.75,0.0
8221,2736,95,1,67.16,0.15
8222,2736,44,3,53.72,0.0
8223,2736,49,1,145.99,0.0
8224,2737,124,1,93.35,0.0
8225,2737,19,2,55.48,0.0
8226,2737,21,3,169.06,0.0
8227,2738,57,3,115.52,0.0
8228,2738,58,3,176.42,0.0
8229,2739,139,3,33.84,0.0
8230,2739,118,3,18.49,0.2
8231,2740,101,3,27.56,0.0
8232,2740,2,2,29.27,0.0
8233,2741,87,1,6.32,0.15
8234,2741,118,1,18.49,0.1
8235,2741,70,2,223.26,0.0
8236,2741,51,2,173.82,0.05
8237,2742,32,1,12.41,0.1
8238,2742,130,3,19.64,0.0
8239,2742,113,1,94.7,0.0
8240,2742,37,1,56.32,0.0
8241,2742,13,1,184.93,0.15
8242,2743,30,1,540.64,0.0
8243,2743,20,2,87.41,0.2
8244,2743,113,2,94.7,0.1
8245,2743,106,2,14.9,0.0
8246,2743,64,2,103.98,0.0
8247,2744,135,1,167.91,0.0
8248,2744,85,1,89.05,0.0
8249,2744,30,1,540.64,0.2
8250,2744,110,3,52.21,0.0
8251,2744,60,3,30.79,0.05
8252,2745,41,3,226.27,0.0
8253,2745,45,3,154.13,0.0
8254,2745,107,2,67.27,0.15
8255,2745,86,3,121.67,0.0
8256,2746,133,2,42.43,0.1
8257,2746,19,2,55.48,0.05
8258,2746,31,2,61.23,0.1
8259,2746,106,2,14.9,0.1
8260,2747,16,3,50.49,0.1
8261,2747,26,3,29.55,0.0
8262,2747,46,1,51.46,0.0
8263,2747,87,3,6.32,0.0
8264,2747,134,1,46.68,0.1
8265,2748,95,2,67.16,0.05
8266,2748,64,3,103.98,0.2
8267,2749,30,1,540.64,0.1
8268,2749,36,2,19.2,0.0
8269,2749,63,2,28.11,0.0
8270,2749,87,1,6.32,0.0
8271,2749,110,2,52.21,0.0
8272,2750,71,3,44.86,0.0
8273,2750,120,3,55.9,0.0
8274,2750,132,3,21.74,0.0
8275,2750,118,2,18.49,0.05
8276,2750,23,2,85.49,0.05
8277,2751,60,1,30.79,0.2
8278,2751,1,1,12.56,0.15
8279,2751,143,1,165.53,0.0
8280,2751,8,1,75.61,0.05
8281,2752,60,2,30.79,0.0
8282,2752,6,3,31.16,0.0
8283,2752,71,3,44.86,0.0
8284,2753,149,1,70.53,0.0
8285,2753,5,2,35.72,0.0
8286,2753,6,3,31.16,0.05
8287,2754,67,1,215.02,0.05
8288,2755,55,1,9.44,0.0
8289,2756,103,2,148.48,0.1
8290,2756,143,3,165.53,0.05
8291,2756,69,1,12.9,0.1
8292,2756,106,1,14.9,0.15
8293,2757,132,1,21.74,0.0
8294,2758,84,2,25.7,0.0
8295,2759,44,2,53.72,0.1
8296,2759,22,3,145.59,0.2
8297,2759,57,1,115.52,0.0
8298,2759,147,3,192.43,0.0
8299,2760,76,1,342.92,0.15
8300,2760,29,1,431.7,0.0
8301,2760,123,1,11.37,0.05
8302,2760,41,2,226.27,0.0
8303,2760,50,3,38.82,0.15
8304,2761,143,2,165.53,0.0
8305,2761,148,2,48.64,0.05
8306,2761,56,3,69.09,0.0
8307,2762,23,2,85.49,0.2
8308,2762,41,2,226.27,0.1
8309,2762,107,3,67.27,0.0
8310,2762,82,3,110.53,0.0
8311,2763,29,1,431.7,0.15
8312,2763,22,1,145.59,0.0
8313,2763,31,3,61.23,0.05
8314,2763,36,3,19.2,0.0
8315,2764,36,2,19.2,0.0
8316,2764,89,1,23.01,0.05
8317,2764,118,1,18.49,0.0
8318,2765,38,3,274.98,0.0
8319,2765,42,1,126.21,0.1
8320,2765,127,1,855.96,0.05
8321,2766,145,1,549.54,0.0
8322,2766,56,2,69.09,0.15
8323,2766,3,2,59.6,0.0
8324,2766,4,2,19.32,0.1
8325,2766,72,3,85.5,0.0
8326,2767,86,2,121.67,0.0
8327,2767,1,1,12.56,0.05
8328,2767,38,3,274.98,0.0
8329,2767,91,2,285.06,0.05
8330,2768,108,2,16.48,0.0
8331,2768,69,3,12.9,0.15
8332,2768,136,2,38.13,0.0
8333,2768,139,3,33.84,0.0
8334,2768,49,2,145.99,0.05
8335,2769,106,3,14.9,0.0
8336,2769,147,3,192.43,0.1
8337,2770,84,2,25.7,0.0
8338,2770,42,1,126.21,0.1
8339,2770,114,2,514.45,0.0
8340,2771,99,1,118.9,0.0
8341,2771,114,3,514.45,0.0
8342,2771,133,3,42.43,0.0
8343,2771,95,2,67.16,0.0
8344,2771,7,2,80.91,0.1
8345,2772,71,2,44.86,0.0
8346,2772,138,3,291.15,0.0
8347,2773,51,1,173.82,0.0
8348,2773,92,1,117.83,0.0
8349,2773,113,1,94.7,0.0
8350,2773,48,3,46.04,0.05
8351,2774,102,1,27.83,0.2
8352,2774,129,1,49.25,0.1
8353,2774,73,3,32.19,0.15
8354,2775,144,2,22.21,0.1
8355,2775,108,3,16.48,0.0
8356,2775,27,2,246.61,0.0
8357,2775,125,1,90.59,0.0
8358,2776,129,1,49.25,0.0
8359,2776,72,3,85.5,0.0
8360,2776,102,1,27.83,0.0
8361,2776,115,1,76.97,0.0
8362,2776,108,2,16.48,0.0
8363,2777,9,1,42.25,0.0
8364,2778,96,1,141.9,0.1
8365,2778,6,2,31.16,0.0
8366,2778,7,2,80.91,0.0
8367,2779,128,2,38.02,0.0
8368,2779,96,1,141.9,0.0
8369,2780,46,2,51.46,0.0
8370,2780,144,1,22.21,0.0
8371,2780,55,1,9.44,0.05
8372,2780,145,3,549.54,0.0
8373,2780,6,3,31.16,0.0
8374,2781,56,1,69.09,0.15
8375,2782,120,2,55.9,0.0
8376,2782,124,2,93.35,0.05
8377,2783,53,1,94.73,0.2
8378,2783,48,2,46.04,0.0
8379,2783,71,1,44.86,0.0
8380,2784,92,2,117.83,0.0
8381,2784,122,3,107.37,0.05
8382,2784,74,3,42.69,0.0
8383,2784,112,2,153.0,0.0
8384,2785,36,1,19.2,0.0
8385,2785,115,3,76.97,0.05
8386,2785,146,3,24.82,0.05
8387,2786,67,2,215.02,0.0
8388,2786,18,2,71.75,0.05
8389,2787,50,1,38.82,0.0
8390,2788,3,3,59.6,0.05
8391,2788,85,3,89.05,0.1
8392,2789,45,1,154.13,0.0
8393,2789,37,2,56.32,0.0
8394,2789,18,3,71.75,0.05
8395,2789,104,2,51.42,0.1
8396,2790,76,1,342.92,0.05
8397,2791,124,2,93.35,0.0
8398,2791,13,1,184.93,0.15
8399,2791,137,2,61.1,0.0
8400,2791,111,2,58.22,0.1
8401,2791,131,1,26.99,0.0
8402,2792,43,2,116.4,0.0
8403,2792,48,1,46.04,0.0
8404,2792,100,2,35.04,0.2
8405,2793,125,1,90.59,0.15
8406,2793,144,1,22.21,0.0
8407,2793,116,1,89.74,0.0
8408,2794,22,1,145.59,0.05
8409,2795,133,2,42.43,0.2
8410,2795,14,2,43.46,0.1
8411,2795,9,2,42.25,0.0
8412,2795,137,3,61.1,0.0
8413,2795,66,2,80.36,0.05
8414,2796,18,1,71.75,0.2
8415,2796,49,3,145.99,0.2
8416,2797,133,3,42.43,0.0
8417,2797,64,3,103.98,0.0
8418,2797,92,2,117.83,0.0
8419,2797,132,3,21.74,0.2
8420,2797,3,2,59.6,0.15
8421,2798,37,2,56.32,0.0
8422,2798,122,1,107.37,0.0
8423,2798,28,2,76.83,0.0
8424,2798,49,3,145.99,0.0
8425,2799,16,2,50.49,0.0
8426,2800,75,3,28.62,0.15
8427,2800,104,3,51.42,0.0
8428,2800,85,1,89.05,0.2
8429,2800,129,2,49.25,0.1
8430,2801,37,3,56.32,0.0
8431,2802,79,1,30.31,0.0
8432,2802,150,1,155.03,0.05
8433,2802,63,1,28.11,0.0
8434,2802,146,1,24.82,0.2
8435,2803,91,2,285.06,0.0
8436,2803,21,2,169.06,0.1
8437,2803,54,3,525.86,0.0
8438,2803,99,2,118.9,0.0
8439,2803,131,1,26.99,0.0
8440,2804,122,1,107.37,0.0
8441,2804,96,1,141.9,0.2
8442,2804,20,2,87.41,0.0
8443,2804,14,1,43.46,0.0
8444,2805,42,2,126.21,0.2
8445,2805,110,3,52.21,0.0
8446,2806,36,1,19.2,0.0
8447,2806,56,3,69.09,0.1
8448,2807,15,3,8.82,0.0
8449,2807,92,1,117.83,0.0
8450,2808,108,1,16.48,0.0
8451,2808,140,1,55.71,0.15
8452,2808,39,3,40.89,0.05
8453,2809,129,1,49.25,0.0
8454,2809,134,1,46.68,0.0
8455,2809,51,1,173.82,0.15
8456,2809,44,2,53.72,0.0
8457,2809,53,3,94.73,0.0
8458,2810,121,1,157.7,0.0
8459,2810,84,1,25.7,0.0
8460,2810,113,3,94.7,0.2
8461,2811,34,2,209.25,0.0
8462,2812,60,3,30.79,0.0
8463,2812,147,3,192.43,0.0
8464,2812,72,1,85.5,0.1
8465,2812,110,3,52.21,0.0
8466,2813,2,1,29.27,0.0
8467,2814,146,2,24.82,0.05
8468,2814,127,2,855.96,0.0
8469,2814,11,3,38.65,0.0
8470,2815,104,2,51.42,0.0
8471,2815,69,3,12.9,0.0
8472,2815,57,1,115.52,0.0
8473,2815,62,1,57.48,0.1
8474,2815,89,3,23.01,0.0
8475,2816,147,2,192.43,0.0
8476,2816,136,2,38.13,0.0
8477,2816,8,1,75.61,0.1
8478,2816,75,2,28.62,0.0
8479,2816,109,3,56.81,0.0
8480,2817,146,2,24.82,0.0
8481,2817,12,1,245.2,0.05
8482,2818,110,1,52.21,0.0
8483,2818,10,1,8.85,0.0
8484,2818,47,2,22.93,0.0
8485,2818,120,3,55.9,0.0
8486,2819,33,1,158.56,0.15
8487,2819,119,3,82.35,0.05
8488,2820,66,2,80.36,0.0
8489,2820,81,2,21.04,0.0
8490,2820,111,3,58.22,0.15
8491,2820,77,3,776.65,0.05
8492,2821,130,1,19.64,0.0
8493,2821,79,1,30.31,0.1
8494,2822,49,2,145.99,0.0
8495,2822,115,1,76.97,0.0
8496,2822,131,2,26.99,0.0
8497,2823,84,3,25.7,0.0
8498,2823,139,2,33.84,0.0
8499,2824,61,2,25.43,0.0
8500,2824,69,2,12.9,0.0
8501,2825,138,1,291.15,0.05
8502,2825,108,1,16.48,0.0
8503,2825,112,2,153.0,0.0
8504,2825,21,1,169.06,0.0
8505,2826,62,3,57.48,0.0
8506,2826,56,2,69.09,0.0
8507,2826,53,2,94.73,0.2
8508,2826,78,3,40.48,0.05
8509,2826,131,1,26.99,0.0
8510,2827,135,3,167.91,0.0
8511,2827,13,2,184.93,0.1
8512,2827,5,2,35.72,0.0
8513,2828,35,2,31.9,0.0
8514,2828,50,2,38.82,0.0
8515,2828,126,3,106.68,0.0
8516,2828,14,1,43.46,0.05
8517,2828,138,3,291.15,0.0
8518,2829,141,2,65.92,0.0
8519,2830,12,1,245.2,0.0
8520,2830,17,2,25.7,0.05
8521,2830,121,1,157.7,0.0
8522,2830,115,2,76.97,0.0
8523,2831,22,1,145.59,0.0
8524,2831,48,1,46.04,0.0
8525,2831,122,2,107.37,0.0
8526,2831,148,3,48.64,0.0
8527,2832,1,3,12.56,0.0
8528,2832,112,2,153.0,0.0
8529,2832,6,2,31.16,0.0
8530,2832,77,1,776.65,0.0
8531,2832,30,3,540.64,0.1
8532,2833,124,2,93.35,0.0
8533,2834,6,2,31.16,0.0
8534,2834,150,1,155.03,0.05
8535,2835,35,3,31.9,0.05
8536,2835,129,1,49.25,0.05
8537,2835,105,2,49.1,0.05
8538,2835,149,3,70.53,0.0
8539,2835,25,2,33.5,0.15
8540,2836,44,2,53.72,0.1
8541,2836,45,3,154.13,0.15
8542,2836,8,3,75.61,0.05
8543,2837,14,1,43.46,0.1
8544,2837,3,2,59.6,0.0
8545,2838,104,3,51.42,0.0
8546,2838,63,1,28.11,0.05
8547,2838,66,1,80.36,0.0
8548,2839,140,3,55.71,0.2
8549,2839,62,2,57.48,0.1
8550,2839,22,2,145.59,0.0
8551,2839,48,1,46.04,0.0
8552,2839,113,2,94.7,0.0
8553,2840,99,3,118.9,0.0
8554,2841,31,1,61.23,0.0
8555,2842,112,2,153.0,0.0
8556,2842,17,2,25.7,0.1
8557,2843,70,1,223.26,0.1
8558,2843,136,1,38.13,0.0
8559,2843,2,1,29.27,0.1
8560,2843,5,3,35.72,0.05
8561,2843,16,3,50.49,0.0
8562,2844,24,3,32.27,0.1
8563,2845,149,1,70.53,0.0
8564,2846,74,3,42.69,0.05
8565,2846,83,3,35.72,0.15
8566,2846,97,2,798.21,0.0
