order_id,customer_id,order_date,order_status,payment_method
5733,1140,2023-10-26,completed,debit_card
5734,1140,2024-02-22,completed,debit_card
5735,1140,2024-05-10,completed,credit_card
5736,1140,2024-05-15,completed,upi
5737,1140,2024-06-02,completed,wallet
5738,1140,2024-10-30,completed,wallet
5739,1140,2024-10-03,completed,net_banking
5740,1141,2023-11-10,completed,debit_card
5741,1141,2023-12-14,completed,debit_card
5742,1141,2024-02-24,completed,credit_card
5743,1141,2024-05-24,completed,wallet
5744,1141,2024-07-03,completed,upi
5745,1142,2024-07-20,completed,net_banking
5746,1142,2024-07-20,completed,debit_card
5747,1142,2024-07-30,completed,credit_card
5748,1142,2024-09-22,completed,debit_card
5749,1142,2024-12-06,completed,wallet
5750,1144,2024-05-29,completed,upi
5751,1145,2024-05-31,completed,net_banking
5752,1145,2024-09-01,completed,credit_card
5753,1145,2024-09-19,completed,upi
5754,1146,2023-11-02,completed,credit_card
5755,1146,2024-11-17,completed,wallet
5756,1147,2024-12-12,completed,net_banking
5757,1149,2024-04-30,completed,debit_card
5758,1149,2024-04-30,cancelled,credit_card
5759,1149,2024-04-28,completed,credit_card
5760,1149,2024-05-06,completed,wallet
5761,1149,2024-05-28,completed,net_banking
5762,1149,2024-07-11,completed,wallet
5763,1149,2024-09-21,completed,wallet
5764,1149,2024-09-21,completed,wallet
5765,1149,2024-09-05,completed,debit_card
5766,1149,2024-10-08,completed,credit_card
5767,1149,2024-10-18,completed,credit_card
5768,1149,2024-10-18,completed,upi
5769,1149,2024-11-30,completed,credit_card
5770,1149,2024-11-23,completed,wallet
5771,1149,2024-12-18,completed,credit_card
5772,1149,2024-12-30,completed,wallet
5773,1149,2024-12-29,completed,credit_card
5774,1150,2024-12-03,completed,net_banking
5775,1151,2023-06-22,completed,upi
5776,1151,2023-11-19,completed,debit_card
5777,1153,2023-04-27,completed,credit_card
5778,1153,2023-05-09,completed,wallet
5779,1153,2024-10-12,completed,net_banking
5780,1153,2024-10-15,completed,net_banking
5781,1154,2024-09-18,completed,wallet
5782,1154,2024-11-27,completed,wallet
5783,1155,2023-06-28,completed,wallet
5784,1155,2023-06-27,cancelled,upi
5785,1155,2023-07-07,completed,net_banking
5786,1155,2023-08-09,completed,credit_card
5787,1155,2023-08-14,completed,debit_card
5788,1155,2023-09-17,completed,wallet
5789,1155,2023-11-10,completed,net_banking
5790,1155,2023-11-03,completed,net_banking
5791,1155,2023-11-27,completed,wallet
5792,1155,2023-12-15,completed,upi
5793,1155,2023-12-26,completed,wallet
5794,1155,2024-02-10,completed,wallet
5795,1155,2024-02-10,completed,wallet
5796,1155,2024-02-25,cancelled,debit_card
5797,1155,2024-03-06,completed,wallet
5798,1155,2024-03-31,completed,net_banking
5799,1155,2024-04-26,completed,credit_card
5800,1155,2024-05-12,completed,debit_card
5801,1155,2024-05-27,completed,wallet
5802,1155,2024-05-11,completed,credit_card
5803,1155,2024-06-20,completed,net_banking
5804,1155,2024-06-30,completed,debit_card
5805,1155,2024-07-22,completed,upi
5806,1155,2024-07-17,completed,upi
5807,1155,2024-08-13,completed,net_banking
5808,1155,2024-08-20,completed,debit_card
5809,1155,2024-08-18,cancelled,upi
5810,1155,2024-09-01,completed,upi
5811,1155,2024-09-19,completed,net_banking
5812,1155,2024-09-29,completed,debit_card
5813,1155,2024-11-20,completed,upi
5814,1155,2024-12-07,completed,wallet
5815,1155,2024-12-05,completed,net_banking
5816,1156,2023-11-23,completed,debit_card
5817,1156,2023-11-24,completed,debit_card
5818,1156,2023-11-25,completed,net_banking
5819,1156,2023-12-16,completed,credit_card
5820,1156,2024-01-26,completed,wallet
5821,1156,2024-02-11,completed,net_banking
5822,1156,2024-02-23,completed,debit_card
5823,1156,2024-03-29,completed,upi
5824,1156,2024-03-31,completed,upi
5825,1156,2024-03-05,completed,credit_card
5826,1156,2024-04-21,completed,upi
5827,1156,2024-05-08,completed,net_banking
5828,1156,2024-06-29,completed,wallet
5829,1156,2024-07-10,completed,upi
5830,1156,2024-07-09,completed,debit_card
5831,1156,2024-07-24,completed,wallet
5832,1156,2024-08-16,completed,upi
5833,1156,2024-10-31,completed,credit_card
5834,1157,2023-03-12,completed,debit_card
5835,1157,2023-06-21,completed,debit_card
5836,1157,2023-07-05,completed,debit_card
5837,1157,2024-08-23,cancelled,credit_card
5838,1157,2024-11-13,completed,upi
5839,1158,2024-07-31,completed,net_banking
5840,1158,2024-07-31,completed,credit_card
5841,1158,2024-07-31,completed,credit_card
5842,1158,2024-08-18,completed,net_banking
5843,1158,2024-08-26,completed,upi
5844,1158,2024-08-15,completed,net_banking
5845,1158,2024-09-13,completed,debit_card
5846,1158,2024-09-06,completed,upi
5847,1158,2024-09-21,completed,debit_card
5848,1158,2024-10-05,completed,wallet
5849,1158,2024-10-02,completed,wallet
5850,1158,2024-11-04,completed,upi
5851,1158,2024-11-24,completed,credit_card
5852,1158,2024-11-16,cancelled,debit_card
5853,1158,2024-12-15,returned,net_banking
5854,1158,2024-12-16,completed,net_banking
5855,1159,2023-10-02,completed,debit_card
5856,1159,2024-01-24,completed,credit_card
5857,1159,2024-01-13,completed,debit_card
5858,1159,2024-03-07,completed,upi
5859,1159,2024-03-17,completed,credit_card
5860,1159,2024-05-23,completed,debit_card
5861,1159,2024-05-17,completed,wallet
5862,1159,2024-08-31,completed,debit_card
5863,1160,2023-09-05,completed,wallet
5864,1160,2024-12-23,completed,credit_card
5865,1162,2023-01-25,completed,debit_card
5866,1162,2023-01-31,completed,wallet
5867,1162,2023-02-22,completed,upi
5868,1162,2023-03-11,completed,upi
5869,1162,2023-04-30,completed,wallet
5870,1162,2023-04-13,completed,net_banking
5871,1162,2023-05-04,completed,upi
5872,1162,2023-05-01,cancelled,credit_card
5873,1162,2023-05-25,completed,credit_card
5874,1162,2023-06-21,completed,debit_card
5875,1162,2023-06-04,completed,credit_card
5876,1162,2023-06-07,completed,credit_card
5877,1162,2023-07-07,completed,upi
5878,1162,2023-07-06,completed,net_banking
5879,1162,2023-07-10,completed,upi
5880,1162,2023-08-10,completed,debit_card
5881,1162,2023-08-07,completed,credit_card
5882,1162,2023-08-05,completed,debit_card
5883,1162,2023-09-13,completed,debit_card
5884,1162,2023-09-28,completed,upi
5885,1162,2023-09-17,completed,wallet
5886,1162,2023-10-29,completed,net_banking
5887,1162,2023-10-07,completed,credit_card
5888,1162,2023-10-20,completed,debit_card
5889,1162,2023-11-12,completed,net_banking
5890,1162,2023-12-08,completed,credit_card
5891,1162,2023-12-30,completed,wallet
5892,1162,2023-12-09,completed,credit_card
5893,1162,2024-01-08,completed,upi
5894,1162,2024-01-02,returned,debit_card
5895,1162,2024-03-23,completed,wallet
5896,1162,2024-03-15,completed,debit_card
5897,1162,2024-03-16,completed,upi
5898,1162,2024-04-20,completed,upi
5899,1162,2024-04-17,completed,upi
5900,1162,2024-05-02,completed,wallet
5901,1162,2024-05-30,completed,wallet
5902,1162,2024-05-14,completed,credit_card
5903,1162,2024-06-25,completed,wallet
5904,1162,2024-07-26,returned,wallet
5905,1162,2024-08-08,completed,credit_card
5906,1162,2024-08-02,completed,credit_card
5907,1162,2024-08-28,completed,upi
5908,1162,2024-09-02,completed,net_banking
5909,1162,2024-11-24,completed,upi
5910,1162,2024-12-26,completed,credit_card
5911,1162,2024-12-18,completed,upi
5912,1162,2024-12-09,completed,upi
5913,1164,2024-12-31,completed,wallet
5914,1165,2023-11-29,completed,credit_card
5915,1165,2024-02-05,completed,wallet
5916,1165,2024-02-23,completed,net_banking
5917,1165,2024-02-27,completed,credit_card
5918,1165,2024-07-20,completed,net_banking
5919,1165,2024-07-16,completed,credit_card
5920,1165,2024-07-29,completed,net_banking
5921,1165,2024-08-04,completed,wallet
5922,1165,2024-11-19,completed,net_banking
5923,1165,2024-12-26,completed,credit_card
5924,1166,2024-08-30,completed,debit_card
5925,1166,2024-08-23,completed,debit_card
5926,1166,2024-08-29,cancelled,net_banking
5927,1166,2024-10-31,completed,debit_card
5928,1166,2024-10-15,completed,credit_card
5929,1166,2024-10-18,completed,credit_card
5930,1166,2024-11-04,completed,net_banking
5931,1166,2024-11-13,cancelled,net_banking
5932,1166,2024-11-23,completed,debit_card
5933,1166,2024-12-12,completed,debit_card
5934,1166,2024-12-06,returned,net_banking
5935,1166,2024-12-04,completed,credit_card
5936,1167,2024-06-27,completed,credit_card
5937,1167,2024-06-30,completed,upi
5938,1167,2024-07-31,cancelled,credit_card
5939,1167,2024-10-30,completed,net_banking
5940,1167,2024-11-04,completed,credit_card
5941,1168,2024-07-29,completed,net_banking
5942,1168,2024-12-03,cancelled,credit_card
5943,1169,2024-06-24,completed,credit_card
5944,1170,2023-10-02,completed,wallet
5945,1170,2023-10-15,completed,net_banking
5946,1170,2023-11-28,completed,upi
5947,1170,2023-11-06,completed,credit_card
5948,1170,2023-12-20,completed,debit_card
5949,1170,2024-11-19,completed,debit_card
5950,1171,2024-07-18,completed,debit_card
5951,1171,2024-09-19,completed,upi
5952,1172,2024-08-14,completed,net_banking
5953,1172,2024-10-13,completed,net_banking
5954,1172,2024-10-29,completed,debit_card
5955,1172,2024-11-27,cancelled,net_banking
5956,1173,2023-08-21,completed,credit_card
5957,1173,2023-08-31,completed,wallet
5958,1173,2024-02-07,completed,credit_card
5959,1173,2024-06-25,completed,net_banking
5960,1173,2024-10-15,completed,credit_card
5961,1174,2024-02-11,completed,net_banking
5962,1174,2024-10-16,completed,credit_card
5963,1175,2023-11-30,completed,net_banking
5964,1176,2023-06-04,completed,debit_card
5965,1176,2023-11-27,completed,net_banking
5966,1176,2024-05-21,completed,credit_card
5967,1176,2024-05-16,completed,debit_card
5968,1176,2024-06-09,completed,upi
5969,1176,2024-11-13,completed,upi
5970,1177,2024-10-26,completed,net_banking
5971,1178,2023-12-15,completed,net_banking
5972,1178,2024-06-09,completed,net_banking
5973,1178,2024-08-02,completed,wallet
5974,1180,2024-10-07,completed,net_banking
5975,1180,2024-11-09,completed,wallet
5976,1181,2023-09-28,completed,wallet
5977,1181,2023-09-12,completed,net_banking
5978,1181,2023-11-08,completed,upi
5979,1182,2023-06-27,completed,wallet
5980,1182,2023-07-02,completed,credit_card
5981,1182,2023-09-29,completed,net_banking
5982,1182,2023-09-24,completed,wallet
5983,1182,2023-09-26,completed,wallet
5984,1182,2023-10-20,completed,wallet
5985,1182,2023-10-10,completed,wallet
5986,1182,2023-10-12,completed,credit_card
5987,1182,2023-11-21,completed,net_banking
5988,1182,2023-11-23,completed,net_banking
5989,1182,2023-12-23,completed,upi
5990,1182,2024-01-04,completed,net_banking
5991,1182,2024-01-12,completed,wallet
5992,1182,2024-02-08,completed,wallet
5993,1182,2024-02-19,completed,net_banking
5994,1182,2024-02-21,completed,net_banking
5995,1182,2024-03-05,completed,upi
5996,1182,2024-03-20,completed,credit_card
5997,1182,2024-05-07,completed,credit_card
5998,1182,2024-05-05,completed,debit_card
5999,1182,2024-07-15,completed,credit_card
6000,1182,2024-07-30,completed,credit_card
6001,1182,2024-11-10,completed,upi
6002,1182,2024-12-01,completed,net_banking
6003,1185,2023-07-02,completed,net_banking
6004,1185,2024-10-28,completed,upi
6005,1186,2023-04-22,completed,upi
6006,1186,2023-04-22,completed,credit_card
6007,1186,2023-07-26,completed,net_banking
6008,1186,2023-10-14,cancelled,debit_card
6009,1186,2023-12-03,cancelled,wallet
6010,1186,2023-12-26,completed,upi
6011,1186,2024-02-29,completed,debit_card
6012,1186,2024-02-09,completed,upi
6013,1186,2024-02-22,completed,wallet
6014,1186,2024-06-30,completed,wallet
6015,1186,2024-06-01,completed,upi
6016,1186,2024-10-24,completed,credit_card
6017,1186,2024-11-20,completed,debit_card
6018,1186,2024-12-02,completed,debit_card
6019,1188,2024-09-07,completed,debit_card
6020,1188,2024-11-13,completed,wallet
6021,1189,2024-05-06,completed,upi
6022,1189,2024-07-28,completed,upi
6023,1189,2024-10-10,completed,credit_card
6024,1189,2024-11-29,returned,wallet
6025,1189,2024-11-09,completed,wallet
6026,1190,2024-07-13,completed,wallet
6027,1192,2023-11-27,completed,wallet
6028,1192,2024-12-05,completed,net_banking
6029,1193,2023-11-30,cancelled,debit_card
6030,1193,2024-08-28,completed,credit_card
6031,1194,2023-05-31,completed,credit_card
6032,1194,2023-06-13,completed,debit_card
6033,1194,2023-07-24,completed,debit_card
6034,1194,2023-12-20,completed,upi
6035,1194,2023-12-11,completed,credit_card
6036,1194,2023-12-07,completed,net_banking
6037,1194,2024-04-29,completed,debit_card
6038,1194,2024-08-26,completed,wallet
6039,1194,2024-09-22,completed,net_banking
6040,1196,2024-09-18,completed,net_banking
6041,1196,2024-09-13,completed,upi
6042,1198,2024-03-28,completed,wallet
6043,1198,2024-09-13,completed,wallet
6044,1198,2024-10-19,completed,net_banking
6045,1198,2024-10-10,completed,credit_card
6046,1198,2024-12-26,completed,upi
6047,1199,2024-06-16,completed,debit_card
6048,1199,2024-09-10,completed,net_banking
6049,1199,2024-10-06,completed,debit_card
6050,1199,2024-10-02,completed,credit_card
6051,1199,2024-11-03,completed,wallet
6052,1199,2024-12-20,completed,upi
6053,1200,2023-12-08,completed,net_banking
6054,1200,2023-12-28,completed,net_banking
6055,1200,2024-01-11,completed,wallet
6056,1200,2024-02-20,completed,net_banking
6057,1200,2024-02-10,completed,credit_card
6058,1200,2024-02-26,completed,debit_card
6059,1200,2024-07-18,returned,wallet
6060,1200,2024-07-25,completed,wallet
6061,1200,2024-10-30,completed,net_banking
6062,1200,2024-11-02,completed,debit_card
6063,1200,2024-11-30,returned,credit_card
6064,1200,2024-11-06,completed,credit_card
6065,1200,2024-12-06,cancelled,net_banking
6066,1200,2024-12-28,completed,upi
6067,1201,2024-07-14,completed,debit_card
6068,1201,2024-08-04,completed,upi
6069,1201,2024-08-21,completed,credit_card
6070,1201,2024-11-04,completed,wallet
6071,1203,2023-12-23,cancelled,credit_card
6072,1203,2024-07-10,completed,wallet
6073,1203,2024-11-17,returned,net_banking
6074,1204,2024-07-10,completed,net_banking
6075,1204,2024-12-04,completed,net_banking
6076,1206,2023-06-06,completed,credit_card
6077,1206,2023-06-09,completed,wallet
6078,1206,2023-06-02,completed,debit_card
6079,1206,2023-12-06,completed,credit_card
6080,1206,2024-06-13,completed,net_banking
6081,1206,2024-08-14,completed,debit_card
6082,1206,2024-08-14,completed,net_banking
6083,1206,2024-10-03,completed,wallet
6084,1207,2024-12-02,completed,upi
6085,1208,2023-04-16,completed,credit_card
6086,1208,2024-11-02,completed,debit_card
6087,1209,2024-12-05,completed,wallet
6088,1210,2024-04-30,completed,wallet
6089,1210,2024-04-30,completed,upi
6090,1210,2024-04-29,completed,wallet
6091,1210,2024-05-19,completed,net_banking
6092,1210,2024-05-07,completed,wallet
6093,1210,2024-05-24,completed,debit_card
6094,1210,2024-06-24,completed,debit_card
6095,1210,2024-06-02,completed,debit_card
6096,1210,2024-06-26,completed,debit_card
6097,1210,2024-07-17,completed,net_banking
6098,1210,2024-07-06,completed,net_banking
6099,1210,2024-07-26,returned,wallet
6100,1210,2024-08-24,completed,net_banking
6101,1210,2024-08-13,completed,upi
6102,1210,2024-09-01,completed,upi
6103,1210,2024-09-08,completed,debit_card
6104,1210,2024-09-18,completed,upi
6105,1210,2024-10-08,completed,wallet
6106,1210,2024-10-10,completed,debit_card
6107,1210,2024-10-17,completed,net_banking
6108,1210,2024-11-08,completed,wallet
6109,1210,2024-11-21,completed,debit_card
6110,1210,2024-12-10,completed,net_banking
6111,1210,2024-12-20,completed,net_banking
6112,1210,2024-12-26,completed,upi
6113,1213,2024-07-14,completed,net_banking
6114,1213,2024-10-17,completed,upi
6115,1214,2024-03-14,completed,net_banking
6116,1214,2024-05-16,completed,debit_card
6117,1214,2024-05-14,completed,wallet
6118,1214,2024-06-07,completed,credit_card
6119,1214,2024-06-27,completed,net_banking
6120,1214,2024-07-07,completed,credit_card
6121,1214,2024-09-27,completed,net_banking
6122,1214,2024-11-17,completed,debit_card
6123,1215,2023-04-01,completed,credit_card
6124,1215,2023-06-22,completed,debit_card
6125,1215,2024-03-09,cancelled,debit_card
6126,1215,2024-06-06,completed,wallet
6127,1216,2023-12-06,completed,credit_card
6128,1216,2024-01-21,completed,wallet
6129,1216,2024-07-02,cancelled,wallet
6130,1216,2024-12-02,completed,wallet
6131,1216,2024-12-02,completed,wallet
6132,1217,2024-09-17,completed,net_banking
6133,1219,2024-07-24,completed,debit_card
6134,1220,2024-09-19,completed,debit_card
6135,1220,2024-09-14,completed,debit_card
6136,1220,2024-10-03,completed,debit_card
6137,1220,2024-10-22,completed,credit_card
6138,1220,2024-10-12,completed,credit_card
6139,1220,2024-11-06,completed,net_banking
6140,1220,2024-11-13,completed,credit_card
6141,1220,2024-11-10,completed,upi
6142,1220,2024-12-01,completed,credit_card
6143,1221,2024-08-23,completed,net_banking
6144,1222,2024-07-09,completed,wallet
6145,1222,2024-10-07,completed,net_banking
6146,1223,2023-10-26,completed,upi
6147,1223,2024-03-04,completed,credit_card
6148,1223,2024-04-29,completed,wallet
6149,1223,2024-04-03,completed,credit_card
6150,1224,2024-03-07,completed,upi
6151,1224,2024-04-18,completed,net_banking
6152,1224,2024-12-09,completed,net_banking
6153,1224,2024-12-29,completed,debit_card
6154,1224,2024-12-03,completed,debit_card
6155,1225,2024-08-22,completed,debit_card
6156,1225,2024-08-01,returned,wallet
6157,1225,2024-11-28,completed,upi
6158,1227,2024-11-29,completed,debit_card
6159,1227,2024-12-01,completed,wallet
6160,1228,2023-12-21,completed,net_banking
6161,1228,2023-12-06,completed,net_banking
6162,1228,2024-02-27,completed,net_banking
6163,1228,2024-11-30,completed,wallet
6164,1229,2023-11-05,completed,upi
6165,1229,2023-11-17,completed,wallet
6166,1229,2023-12-03,completed,debit_card
6167,1229,2023-12-04,completed,credit_card
6168,1229,2023-12-14,completed,debit_card
6169,1229,2024-01-01,returned,net_banking
6170,1229,2024-03-30,cancelled,wallet
6171,1229,2024-04-30,completed,net_banking
6172,1229,2024-04-04,completed,credit_card
6173,1229,2024-05-09,completed,credit_card
6174,1229,2024-07-16,completed,debit_card
6175,1229,2024-08-08,cancelled,wallet
6176,1229,2024-09-28,completed,credit_card
6177,1229,2024-09-06,completed,debit_card
6178,1229,2024-09-09,completed,debit_card
6179,1229,2024-10-02,completed,credit_card
6180,1229,2024-11-15,completed,upi
6181,1229,2024-12-04,completed,wallet
6182,1229,2024-12-12,completed,wallet
6183,1230,2024-11-30,completed,wallet
6184,1230,2024-11-30,completed,upi
6185,1230,2024-11-30,completed,net_banking
6186,1230,2024-12-31,completed,net_banking
6187,1230,2024-12-08,completed,debit_card
6188,1230,2024-12-27,completed,net_banking
6189,1232,2024-07-04,completed,net_banking
6190,1233,2023-03-29,completed,debit_card
6191,1233,2023-05-27,completed,upi
6192,1233,2023-09-02,completed,credit_card
6193,1233,2023-09-08,completed,net_banking
6194,1233,2023-11-16,completed,net_banking
6195,1233,2023-11-01,completed,credit_card
6196,1233,2024-01-15,cancelled,wallet
6197,1233,2024-01-05,completed,debit_card
6198,1233,2024-02-24,completed,credit_card
6199,1233,2024-03-25,completed,upi
6200,1233,2024-03-19,completed,wallet
6201,1233,2024-08-18,completed,upi
6202,1233,2024-08-09,completed,wallet
6203,1233,2024-08-28,returned,credit_card
6204,1233,2024-09-25,completed,net_banking
6205,1233,2024-11-24,completed,upi
6206,1233,2024-12-21,completed,wallet
6207,1234,2024-02-18,completed,debit_card
6208,1234,2024-02-22,completed,debit_card
6209,1234,2024-03-25,completed,net_banking
6210,1234,2024-03-15,completed,upi
6211,1234,2024-04-04,completed,credit_card
6212,1234,2024-04-01,completed,credit_card
6213,1234,2024-05-17,completed,net_banking
6214,1234,2024-06-04,completed,net_banking
6215,1234,2024-07-31,completed,debit_card
6216,1234,2024-07-05,completed,credit_card
6217,1234,2024-07-19,cancelled,debit_card
6218,1234,2024-08-30,completed,upi
6219,1234,2024-08-26,completed,debit_card
6220,1234,2024-08-08,completed,debit_card
6221,1234,2024-09-30,completed,upi
6222,1234,2024-09-06,returned,net_banking
6223,1234,2024-09-18,returned,wallet
6224,1234,2024-11-23,completed,wallet
6225,1234,2024-11-25,completed,wallet
6226,1234,2024-11-01,completed,net_banking
6227,1234,2024-12-20,returned,wallet
6228,1234,2024-12-31,completed,credit_card
6229,1234,2024-12-24,completed,credit_card
6230,1236,2023-01-19,completed,wallet
6231,1236,2023-01-16,completed,net_banking
6232,1236,2023-07-13,completed,wallet
6233,1236,2023-11-17,completed,credit_card
6234,1236,2023-11-25,completed,debit_card
6235,1236,2023-12-23,completed,debit_card
6236,1236,2023-12-08,completed,upi
6237,1236,2024-03-25,completed,upi
6238,1236,2024-04-22,returned,net_banking
6239,1236,2024-04-22,completed,credit_card
6240,1236,2024-06-28,completed,credit_card
6241,1236,2024-06-16,completed,credit_card
6242,1236,2024-07-19,completed,credit_card
6243,1236,2024-07-12,completed,credit_card
6244,1236,2024-07-09,completed,wallet
6245,1236,2024-08-31,completed,upi
6246,1236,2024-09-05,completed,upi
6247,1236,2024-09-24,completed,debit_card
6248,1236,2024-10-31,completed,credit_card
6249,1236,2024-10-25,completed,debit_card
6250,1236,2024-10-30,completed,debit_card
6251,1236,2024-12-02,completed,credit_card
6252,1236,2024-12-28,completed,net_banking
6253,1236,2024-12-05,completed,net_banking
6254,1237,2024-04-12,completed,wallet
6255,1237,2024-05-13,completed,debit_card
6256,1237,2024-06-26,completed,net_banking
6257,1237,2024-06-10,completed,net_banking
6258,1237,2024-08-27,completed,upi
6259,1237,2024-10-25,completed,net_banking
6260,1237,2024-11-28,completed,upi
6261,1237,2024-12-24,completed,net_banking
6262,1237,2024-12-02,returned,wallet
6263,1237,2024-12-08,completed,upi
6264,1238,2024-06-26,completed,upi
6265,1238,2024-11-09,completed,upi
6266,1239,2023-05-03,completed,credit_card
6267,1239,2024-03-04,completed,upi
6268,1239,2024-08-05,cancelled,net_banking
6269,1239,2024-08-04,completed,upi
6270,1239,2024-08-10,completed,credit_card
6271,1239,2024-09-09,returned,net_banking
6272,1239,2024-11-29,completed,debit_card
6273,1240,2023-06-02,returned,credit_card
6274,1240,2023-06-04,completed,debit_card
6275,1240,2023-07-20,completed,wallet
6276,1240,2023-08-06,completed,debit_card
6277,1240,2023-10-13,completed,net_banking
6278,1240,2023-10-25,completed,net_banking
6279,1240,2023-10-11,completed,credit_card
6280,1240,2023-12-24,completed,credit_card
6281,1240,2024-01-30,completed,wallet
6282,1240,2024-01-07,completed,debit_card
6283,1240,2024-01-13,cancelled,debit_card
6284,1240,2024-03-23,completed,credit_card
6285,1240,2024-06-16,completed,debit_card
6286,1240,2024-06-19,completed,wallet
6287,1240,2024-07-22,completed,net_banking
6288,1240,2024-07-26,completed,wallet
6289,1240,2024-12-24,completed,debit_card
6290,1240,2024-12-21,completed,debit_card
6291,1243,2024-12-21,cancelled,net_banking
6292,1244,2024-05-18,completed,credit_card
6293,1244,2024-05-25,completed,credit_card
6294,1246,2024-12-24,completed,debit_card
6295,1247,2024-05-26,completed,upi
6296,1247,2024-07-11,completed,wallet
6297,1247,2024-09-01,completed,upi
6298,1249,2024-04-30,completed,net_banking
6299,1249,2024-07-22,completed,credit_card
6300,1250,2024-06-17,completed,credit_card
6301,1251,2023-11-10,completed,net_banking
6302,1251,2023-12-09,completed,debit_card
6303,1251,2023-12-13,completed,net_banking
6304,1251,2024-02-27,completed,net_banking
6305,1251,2024-02-23,completed,credit_card
6306,1251,2024-04-17,completed,net_banking
6307,1252,2024-03-31,completed,upi
6308,1252,2024-07-01,completed,net_banking
6309,1252,2024-12-08,completed,wallet
6310,1252,2024-12-05,completed,net_banking
6311,1252,2024-12-07,completed,debit_card
6312,1254,2023-07-25,completed,net_banking
6313,1254,2023-07-27,completed,wallet
6314,1254,2023-10-07,completed,credit_card
6315,1254,2023-10-17,completed,upi
6316,1254,2023-12-09,completed,net_banking
6317,1254,2024-03-31,completed,net_banking
6318,1254,2024-06-01,completed,wallet
6319,1254,2024-11-30,returned,debit_card
6320,1255,2024-04-26,completed,upi
6321,1255,2024-04-20,returned,credit_card
6322,1255,2024-04-02,completed,credit_card
6323,1255,2024-06-23,completed,credit_card
6324,1255,2024-06-20,completed,credit_card
6325,1255,2024-07-06,completed,upi
6326,1255,2024-09-03,completed,credit_card
6327,1255,2024-11-18,completed,credit_card
6328,1255,2024-12-18,completed,net_banking
6329,1257,2023-06-15,completed,net_banking
6330,1257,2023-07-31,completed,wallet
6331,1257,2023-08-26,completed,upi
6332,1257,2023-09-28,completed,upi
6333,1257,2023-09-19,completed,net_banking
6334,1257,2023-10-27,completed,upi
6335,1257,2023-10-25,completed,credit_card
6336,1257,2023-11-27,completed,credit_card
6337,1257,2023-11-02,completed,debit_card
6338,1257,2024-04-14,completed,debit_card
6339,1257,2024-06-16,completed,wallet
6340,1257,2024-08-06,completed,debit_card
6341,1257,2024-11-16,completed,upi
6342,1257,2024-12-05,completed,net_banking
6343,1257,2024-12-10,completed,upi
6344,1258,2024-07-07,returned,debit_card
6345,1260,2023-11-03,completed,upi
6346,1260,2023-12-07,completed,credit_card
6347,1260,2024-03-14,completed,upi
6348,1260,2024-03-23,completed,credit_card
6349,1261,2023-10-07,completed,wallet
6350,1261,2023-10-27,completed,debit_card
6351,1261,2023-12-30,completed,debit_card
6352,1261,2024-06-20,completed,debit_card
6353,1261,2024-07-24,completed,upi
6354,1261,2024-09-23,completed,net_banking
6355,1261,2024-10-01,completed,net_banking
6356,1263,2024-05-27,completed,debit_card
6357,1263,2024-07-15,completed,upi
6358,1263,2024-10-23,completed,upi
6359,1264,2023-09-27,completed,debit_card
6360,1265,2024-09-01,completed,wallet
6361,1265,2024-12-07,returned,wallet
6362,1265,2024-12-06,completed,credit_card
6363,1265,2024-12-31,completed,debit_card
6364,1267,2024-03-17,cancelled,upi
6365,1267,2024-04-24,cancelled,credit_card
6366,1267,2024-11-23,completed,net_banking
6367,1269,2024-07-15,completed,debit_card
6368,1270,2024-08-08,completed,net_banking
6369,1270,2024-08-30,completed,net_banking
6370,1270,2024-08-10,completed,debit_card
6371,1270,2024-10-09,completed,wallet
6372,1271,2024-11-14,completed,upi
6373,1271,2024-12-03,completed,net_banking
6374,1272,2023-12-08,completed,credit_card
6375,1272,2024-06-05,completed,upi
6376,1272,2024-06-25,completed,credit_card
6377,1274,2024-02-26,cancelled,debit_card
6378,1274,2024-02-08,completed,net_banking
6379,1274,2024-12-03,completed,debit_card
6380,1275,2023-02-08,completed,upi
6381,1275,2023-06-01,completed,debit_card
6382,1275,2023-06-01,completed,credit_card
6383,1275,2023-06-14,completed,debit_card
6384,1275,2023-09-14,completed,wallet
6385,1275,2024-03-24,completed,upi
6386,1275,2024-03-17,completed,debit_card
6387,1275,2024-04-06,completed,wallet
6388,1275,2024-05-27,completed,upi
6389,1275,2024-07-14,returned,net_banking
6390,1275,2024-07-11,completed,wallet
6391,1275,2024-07-12,completed,credit_card
6392,1275,2024-08-15,completed,upi
6393,1275,2024-09-03,completed,credit_card
6394,1275,2024-09-30,completed,credit_card
6395,1275,2024-09-23,completed,upi
6396,1275,2024-11-30,completed,debit_card
6397,1276,2024-01-15,completed,wallet
6398,1276,2024-08-19,completed,net_banking
6399,1276,2024-08-04,completed,credit_card
6400,1276,2024-10-12,completed,credit_card
6401,1276,2024-12-10,completed,upi
6402,1277,2024-01-27,completed,wallet
6403,1277,2024-01-24,returned,wallet
6404,1277,2024-01-26,completed,debit_card
6405,1277,2024-02-01,completed,wallet
6406,1277,2024-02-18,completed,credit_card
6407,1277,2024-02-03,completed,upi
6408,1277,2024-03-03,completed,credit_card
6409,1277,2024-03-26,completed,credit_card
6410,1277,2024-03-18,completed,debit_card
6411,1277,2024-04-24,completed,wallet
6412,1277,2024-05-18,completed,wallet
